country_name,continent,year,month,monthly_total
Afghanistan,Asia,2020,April,0
Afghanistan,Asia,2020,August,2
Afghanistan,Asia,2020,December,2
Afghanistan,Asia,2020,February,254
Afghanistan,Asia,2020,January,183
Afghanistan,Asia,2020,July,6
Afghanistan,Asia,2020,June,1
Afghanistan,Asia,2020,March,87
Afghanistan,Asia,2020,May,1
Afghanistan,Asia,2020,November,4
Afghanistan,Asia,2020,October,12
Afghanistan,Asia,2020,September,12
Afghanistan,Asia,2021,April,30
Afghanistan,Asia,2021,August,15
Afghanistan,Asia,2021,December,68
Afghanistan,Asia,2021,February,17
Afghanistan,Asia,2021,January,15
Afghanistan,Asia,2021,July,10
Afghanistan,Asia,2021,June,6
Afghanistan,Asia,2021,March,36
Afghanistan,Asia,2021,May,26
Afghanistan,Asia,2021,November,57
Afghanistan,Asia,2021,October,16
Afghanistan,Asia,2021,September,8
Afghanistan,Asia,2022,April,103
Afghanistan,Asia,2022,August,74
Afghanistan,Asia,2022,December,35
Afghanistan,Asia,2022,February,76
Afghanistan,Asia,2022,January,65
Afghanistan,Asia,2022,July,63
Afghanistan,Asia,2022,June,102
Afghanistan,Asia,2022,March,94
Afghanistan,Asia,2022,May,127
Afghanistan,Asia,2022,November,27
Afghanistan,Asia,2022,October,48
Afghanistan,Asia,2022,September,51
Afghanistan,Asia,2023,April,35
Afghanistan,Asia,2023,August,94
Afghanistan,Asia,2023,December,73
Afghanistan,Asia,2023,February,40
Afghanistan,Asia,2023,January,60
Afghanistan,Asia,2023,July,71
Afghanistan,Asia,2023,June,44
Afghanistan,Asia,2023,March,30
Afghanistan,Asia,2023,May,54
Afghanistan,Asia,2023,November,44
Afghanistan,Asia,2023,October,73
Afghanistan,Asia,2023,September,66
Afghanistan,Asia,2024,April,77
Afghanistan,Asia,2024,February,54
Afghanistan,Asia,2024,January,74
Afghanistan,Asia,2024,June,36
Afghanistan,Asia,2024,March,47
Afghanistan,Asia,2024,May,45
Albania,Europe,2020,April,0
Albania,Europe,2020,August,0
Albania,Europe,2020,December,1
Albania,Europe,2020,February,57
Albania,Europe,2020,January,109
Albania,Europe,2020,July,0
Albania,Europe,2020,June,0
Albania,Europe,2020,March,27
Albania,Europe,2020,May,0
Albania,Europe,2020,November,0
Albania,Europe,2020,October,3
Albania,Europe,2020,September,0
Albania,Europe,2021,April,4
Albania,Europe,2021,August,0
Albania,Europe,2021,December,5
Albania,Europe,2021,February,0
Albania,Europe,2021,January,1
Albania,Europe,2021,July,0
Albania,Europe,2021,June,1
Albania,Europe,2021,March,0
Albania,Europe,2021,May,1
Albania,Europe,2021,November,0
Albania,Europe,2021,October,1
Albania,Europe,2021,September,2
Albania,Europe,2022,April,19
Albania,Europe,2022,August,54
Albania,Europe,2022,December,53
Albania,Europe,2022,February,3
Albania,Europe,2022,January,5
Albania,Europe,2022,July,33
Albania,Europe,2022,June,13
Albania,Europe,2022,March,3
Albania,Europe,2022,May,20
Albania,Europe,2022,November,41
Albania,Europe,2022,October,64
Albania,Europe,2022,September,42
Albania,Europe,2023,April,45
Albania,Europe,2023,August,68
Albania,Europe,2023,December,74
Albania,Europe,2023,February,37
Albania,Europe,2023,January,55
Albania,Europe,2023,July,47
Albania,Europe,2023,June,26
Albania,Europe,2023,March,51
Albania,Europe,2023,May,47
Albania,Europe,2023,November,55
Albania,Europe,2023,October,62
Albania,Europe,2023,September,60
Albania,Europe,2024,April,51
Albania,Europe,2024,February,46
Albania,Europe,2024,January,73
Albania,Europe,2024,June,46
Albania,Europe,2024,March,102
Albania,Europe,2024,May,42
Algeria,Africa,2020,April,0
Algeria,Africa,2020,August,5
Algeria,Africa,2020,December,9
Algeria,Africa,2020,February,916
Algeria,Africa,2020,January,783
Algeria,Africa,2020,July,4
Algeria,Africa,2020,June,1
Algeria,Africa,2020,March,367
Algeria,Africa,2020,May,0
Algeria,Africa,2020,November,4
Algeria,Africa,2020,October,1
Algeria,Africa,2020,September,2
Algeria,Africa,2021,April,3
Algeria,Africa,2021,August,12
Algeria,Africa,2021,December,45
Algeria,Africa,2021,February,4
Algeria,Africa,2021,January,9
Algeria,Africa,2021,July,3
Algeria,Africa,2021,June,11
Algeria,Africa,2021,March,4
Algeria,Africa,2021,May,4
Algeria,Africa,2021,November,26
Algeria,Africa,2021,October,11
Algeria,Africa,2021,September,26
Algeria,Africa,2022,April,119
Algeria,Africa,2022,August,929
Algeria,Africa,2022,December,322
Algeria,Africa,2022,February,47
Algeria,Africa,2022,January,50
Algeria,Africa,2022,July,289
Algeria,Africa,2022,June,222
Algeria,Africa,2022,March,54
Algeria,Africa,2022,May,225
Algeria,Africa,2022,November,491
Algeria,Africa,2022,October,451
Algeria,Africa,2022,September,501
Algeria,Africa,2023,April,289
Algeria,Africa,2023,August,3192
Algeria,Africa,2023,December,987
Algeria,Africa,2023,February,404
Algeria,Africa,2023,January,500
Algeria,Africa,2023,July,1172
Algeria,Africa,2023,June,503
Algeria,Africa,2023,March,414
Algeria,Africa,2023,May,656
Algeria,Africa,2023,November,795
Algeria,Africa,2023,October,1186
Algeria,Africa,2023,September,1716
Algeria,Africa,2024,April,513
Algeria,Africa,2024,February,865
Algeria,Africa,2024,January,1018
Algeria,Africa,2024,June,815
Algeria,Africa,2024,March,395
Algeria,Africa,2024,May,962
Andorra,Europe,2020,April,0
Andorra,Europe,2020,August,0
Andorra,Europe,2020,December,0
Andorra,Europe,2020,February,9
Andorra,Europe,2020,January,5
Andorra,Europe,2020,July,0
Andorra,Europe,2020,June,0
Andorra,Europe,2020,March,1
Andorra,Europe,2020,May,0
Andorra,Europe,2020,November,0
Andorra,Europe,2020,October,0
Andorra,Europe,2020,September,0
Andorra,Europe,2021,April,0
Andorra,Europe,2021,August,0
Andorra,Europe,2021,December,0
Andorra,Europe,2021,February,0
Andorra,Europe,2021,January,0
Andorra,Europe,2021,July,0
Andorra,Europe,2021,June,0
Andorra,Europe,2021,March,0
Andorra,Europe,2021,May,0
Andorra,Europe,2021,November,0
Andorra,Europe,2021,October,0
Andorra,Europe,2021,September,0
Andorra,Europe,2022,April,2
Andorra,Europe,2022,August,5
Andorra,Europe,2022,December,0
Andorra,Europe,2022,February,0
Andorra,Europe,2022,January,0
Andorra,Europe,2022,July,5
Andorra,Europe,2022,June,3
Andorra,Europe,2022,March,0
Andorra,Europe,2022,May,2
Andorra,Europe,2022,November,4
Andorra,Europe,2022,October,6
Andorra,Europe,2022,September,9
Andorra,Europe,2023,April,4
Andorra,Europe,2023,August,17
Andorra,Europe,2023,December,16
Andorra,Europe,2023,February,5
Andorra,Europe,2023,January,3
Andorra,Europe,2023,July,7
Andorra,Europe,2023,June,1
Andorra,Europe,2023,March,0
Andorra,Europe,2023,May,3
Andorra,Europe,2023,November,9
Andorra,Europe,2023,October,15
Andorra,Europe,2023,September,8
Andorra,Europe,2024,April,5
Andorra,Europe,2024,February,6
Andorra,Europe,2024,January,1
Andorra,Europe,2024,June,14
Andorra,Europe,2024,March,14
Andorra,Europe,2024,May,15
Angola,Africa,2020,April,0
Angola,Africa,2020,August,0
Angola,Africa,2020,December,0
Angola,Africa,2020,February,8
Angola,Africa,2020,January,9
Angola,Africa,2020,July,0
Angola,Africa,2020,June,0
Angola,Africa,2020,March,1
Angola,Africa,2020,May,0
Angola,Africa,2020,November,0
Angola,Africa,2020,October,0
Angola,Africa,2020,September,0
Angola,Africa,2021,April,0
Angola,Africa,2021,August,4
Angola,Africa,2021,December,0
Angola,Africa,2021,February,0
Angola,Africa,2021,January,0
Angola,Africa,2021,July,0
Angola,Africa,2021,June,0
Angola,Africa,2021,March,0
Angola,Africa,2021,May,0
Angola,Africa,2021,November,0
Angola,Africa,2021,October,0
Angola,Africa,2021,September,0
Angola,Africa,2022,April,3
Angola,Africa,2022,August,0
Angola,Africa,2022,December,3
Angola,Africa,2022,February,0
Angola,Africa,2022,January,4
Angola,Africa,2022,July,1
Angola,Africa,2022,June,0
Angola,Africa,2022,March,0
Angola,Africa,2022,May,2
Angola,Africa,2022,November,4
Angola,Africa,2022,October,6
Angola,Africa,2022,September,12
Angola,Africa,2023,April,2
Angola,Africa,2023,August,4
Angola,Africa,2023,December,3
Angola,Africa,2023,February,5
Angola,Africa,2023,January,1
Angola,Africa,2023,July,8
Angola,Africa,2023,June,12
Angola,Africa,2023,March,22
Angola,Africa,2023,May,6
Angola,Africa,2023,November,3
Angola,Africa,2023,October,5
Angola,Africa,2023,September,7
Angola,Africa,2024,April,2
Angola,Africa,2024,February,1
Angola,Africa,2024,January,10
Angola,Africa,2024,June,9
Angola,Africa,2024,March,10
Angola,Africa,2024,May,2
Anguilla,North America,2020,April,0
Anguilla,North America,2020,August,0
Anguilla,North America,2020,December,0
Anguilla,North America,2020,February,0
Anguilla,North America,2020,January,0
Anguilla,North America,2020,July,0
Anguilla,North America,2020,June,0
Anguilla,North America,2020,March,0
Anguilla,North America,2020,May,0
Anguilla,North America,2020,November,0
Anguilla,North America,2020,October,0
Anguilla,North America,2020,September,0
Anguilla,North America,2021,April,0
Anguilla,North America,2021,August,0
Anguilla,North America,2021,December,0
Anguilla,North America,2021,February,0
Anguilla,North America,2021,January,0
Anguilla,North America,2021,July,0
Anguilla,North America,2021,June,0
Anguilla,North America,2021,March,0
Anguilla,North America,2021,May,0
Anguilla,North America,2021,November,0
Anguilla,North America,2021,October,0
Anguilla,North America,2021,September,0
Anguilla,North America,2022,April,0
Anguilla,North America,2022,August,0
Anguilla,North America,2022,December,0
Anguilla,North America,2022,February,0
Anguilla,North America,2022,January,0
Anguilla,North America,2022,July,0
Anguilla,North America,2022,June,0
Anguilla,North America,2022,March,0
Anguilla,North America,2022,May,0
Anguilla,North America,2022,November,1
Anguilla,North America,2022,October,0
Anguilla,North America,2022,September,0
Anguilla,North America,2023,April,0
Anguilla,North America,2023,August,0
Anguilla,North America,2023,December,0
Anguilla,North America,2023,February,0
Anguilla,North America,2023,January,0
Anguilla,North America,2023,July,0
Anguilla,North America,2023,June,0
Anguilla,North America,2023,March,0
Anguilla,North America,2023,May,0
Anguilla,North America,2023,November,1
Anguilla,North America,2023,October,0
Anguilla,North America,2023,September,0
Anguilla,North America,2024,April,0
Anguilla,North America,2024,February,0
Anguilla,North America,2024,January,0
Anguilla,North America,2024,June,1
Anguilla,North America,2024,March,1
Anguilla,North America,2024,May,0
Antigua and Barbuda,North America,2020,April,0
Antigua and Barbuda,North America,2020,August,0
Antigua and Barbuda,North America,2020,December,0
Antigua and Barbuda,North America,2020,February,13
Antigua and Barbuda,North America,2020,January,28
Antigua and Barbuda,North America,2020,July,0
Antigua and Barbuda,North America,2020,June,0
Antigua and Barbuda,North America,2020,March,7
Antigua and Barbuda,North America,2020,May,0
Antigua and Barbuda,North America,2020,November,0
Antigua and Barbuda,North America,2020,October,1
Antigua and Barbuda,North America,2020,September,0
Antigua and Barbuda,North America,2021,April,0
Antigua and Barbuda,North America,2021,August,0
Antigua and Barbuda,North America,2021,December,1
Antigua and Barbuda,North America,2021,February,0
Antigua and Barbuda,North America,2021,January,0
Antigua and Barbuda,North America,2021,July,0
Antigua and Barbuda,North America,2021,June,0
Antigua and Barbuda,North America,2021,March,0
Antigua and Barbuda,North America,2021,May,0
Antigua and Barbuda,North America,2021,November,1
Antigua and Barbuda,North America,2021,October,0
Antigua and Barbuda,North America,2021,September,0
Antigua and Barbuda,North America,2022,April,7
Antigua and Barbuda,North America,2022,August,20
Antigua and Barbuda,North America,2022,December,16
Antigua and Barbuda,North America,2022,February,5
Antigua and Barbuda,North America,2022,January,0
Antigua and Barbuda,North America,2022,July,9
Antigua and Barbuda,North America,2022,June,15
Antigua and Barbuda,North America,2022,March,6
Antigua and Barbuda,North America,2022,May,5
Antigua and Barbuda,North America,2022,November,9
Antigua and Barbuda,North America,2022,October,31
Antigua and Barbuda,North America,2022,September,17
Antigua and Barbuda,North America,2023,April,19
Antigua and Barbuda,North America,2023,August,38
Antigua and Barbuda,North America,2023,December,30
Antigua and Barbuda,North America,2023,February,15
Antigua and Barbuda,North America,2023,January,22
Antigua and Barbuda,North America,2023,July,33
Antigua and Barbuda,North America,2023,June,18
Antigua and Barbuda,North America,2023,March,30
Antigua and Barbuda,North America,2023,May,14
Antigua and Barbuda,North America,2023,November,18
Antigua and Barbuda,North America,2023,October,14
Antigua and Barbuda,North America,2023,September,25
Antigua and Barbuda,North America,2024,April,14
Antigua and Barbuda,North America,2024,February,25
Antigua and Barbuda,North America,2024,January,18
Antigua and Barbuda,North America,2024,June,22
Antigua and Barbuda,North America,2024,March,12
Antigua and Barbuda,North America,2024,May,20
Argentina,South America,2020,April,0
Argentina,South America,2020,August,2
Argentina,South America,2020,December,10
Argentina,South America,2020,February,824
Argentina,South America,2020,January,1467
Argentina,South America,2020,July,4
Argentina,South America,2020,June,0
Argentina,South America,2020,March,511
Argentina,South America,2020,May,0
Argentina,South America,2020,November,3
Argentina,South America,2020,October,1
Argentina,South America,2020,September,1
Argentina,South America,2021,April,2
Argentina,South America,2021,August,19
Argentina,South America,2021,December,11
Argentina,South America,2021,February,4
Argentina,South America,2021,January,13
Argentina,South America,2021,July,10
Argentina,South America,2021,June,7
Argentina,South America,2021,March,8
Argentina,South America,2021,May,6
Argentina,South America,2021,November,1
Argentina,South America,2021,October,12
Argentina,South America,2021,September,4
Argentina,South America,2022,April,100
Argentina,South America,2022,August,259
Argentina,South America,2022,December,311
Argentina,South America,2022,February,19
Argentina,South America,2022,January,42
Argentina,South America,2022,July,282
Argentina,South America,2022,June,184
Argentina,South America,2022,March,25
Argentina,South America,2022,May,172
Argentina,South America,2022,November,361
Argentina,South America,2022,October,381
Argentina,South America,2022,September,296
Argentina,South America,2023,April,523
Argentina,South America,2023,August,484
Argentina,South America,2023,December,628
Argentina,South America,2023,February,456
Argentina,South America,2023,January,710
Argentina,South America,2023,July,503
Argentina,South America,2023,June,313
Argentina,South America,2023,March,536
Argentina,South America,2023,May,457
Argentina,South America,2023,November,556
Argentina,South America,2023,October,512
Argentina,South America,2023,September,484
Argentina,South America,2024,April,657
Argentina,South America,2024,February,782
Argentina,South America,2024,January,1211
Argentina,South America,2024,June,549
Argentina,South America,2024,March,767
Argentina,South America,2024,May,571
Armenia,Asia,2020,April,0
Armenia,Asia,2020,August,0
Armenia,Asia,2020,December,0
Armenia,Asia,2020,February,69
Armenia,Asia,2020,January,91
Armenia,Asia,2020,July,0
Armenia,Asia,2020,June,0
Armenia,Asia,2020,March,24
Armenia,Asia,2020,May,0
Armenia,Asia,2020,November,0
Armenia,Asia,2020,October,0
Armenia,Asia,2020,September,0
Armenia,Asia,2021,April,1
Armenia,Asia,2021,August,0
Armenia,Asia,2021,December,1
Armenia,Asia,2021,February,1
Armenia,Asia,2021,January,0
Armenia,Asia,2021,July,3
Armenia,Asia,2021,June,0
Armenia,Asia,2021,March,1
Armenia,Asia,2021,May,1
Armenia,Asia,2021,November,0
Armenia,Asia,2021,October,0
Armenia,Asia,2021,September,0
Armenia,Asia,2022,April,10
Armenia,Asia,2022,August,22
Armenia,Asia,2022,December,55
Armenia,Asia,2022,February,1
Armenia,Asia,2022,January,6
Armenia,Asia,2022,July,32
Armenia,Asia,2022,June,17
Armenia,Asia,2022,March,2
Armenia,Asia,2022,May,11
Armenia,Asia,2022,November,32
Armenia,Asia,2022,October,34
Armenia,Asia,2022,September,36
Armenia,Asia,2023,April,50
Armenia,Asia,2023,August,54
Armenia,Asia,2023,December,63
Armenia,Asia,2023,February,45
Armenia,Asia,2023,January,56
Armenia,Asia,2023,July,135
Armenia,Asia,2023,June,112
Armenia,Asia,2023,March,131
Armenia,Asia,2023,May,72
Armenia,Asia,2023,November,39
Armenia,Asia,2023,October,282
Armenia,Asia,2023,September,60
Armenia,Asia,2024,April,109
Armenia,Asia,2024,February,176
Armenia,Asia,2024,January,119
Armenia,Asia,2024,June,70
Armenia,Asia,2024,March,67
Armenia,Asia,2024,May,68
Aruba,North America,2020,April,0
Aruba,North America,2020,August,0
Aruba,North America,2020,December,0
Aruba,North America,2020,February,0
Aruba,North America,2020,January,0
Aruba,North America,2020,July,0
Aruba,North America,2020,June,0
Aruba,North America,2020,March,0
Aruba,North America,2020,May,0
Aruba,North America,2020,November,0
Aruba,North America,2020,October,0
Aruba,North America,2020,September,0
Aruba,North America,2021,April,0
Aruba,North America,2021,August,0
Aruba,North America,2021,December,0
Aruba,North America,2021,February,0
Aruba,North America,2021,January,0
Aruba,North America,2021,July,0
Aruba,North America,2021,June,0
Aruba,North America,2021,March,0
Aruba,North America,2021,May,0
Aruba,North America,2021,November,0
Aruba,North America,2021,October,0
Aruba,North America,2021,September,0
Aruba,North America,2022,April,1
Aruba,North America,2022,August,0
Aruba,North America,2022,December,0
Aruba,North America,2022,February,0
Aruba,North America,2022,January,0
Aruba,North America,2022,July,0
Aruba,North America,2022,June,1
Aruba,North America,2022,March,0
Aruba,North America,2022,May,0
Aruba,North America,2022,November,0
Aruba,North America,2022,October,0
Aruba,North America,2022,September,0
Aruba,North America,2023,April,0
Aruba,North America,2023,August,0
Aruba,North America,2023,December,0
Aruba,North America,2023,February,0
Aruba,North America,2023,January,0
Aruba,North America,2023,July,0
Aruba,North America,2023,June,0
Aruba,North America,2023,March,0
Aruba,North America,2023,May,0
Aruba,North America,2023,November,0
Aruba,North America,2023,October,0
Aruba,North America,2023,September,0
Aruba,North America,2024,April,0
Aruba,North America,2024,February,0
Aruba,North America,2024,January,0
Aruba,North America,2024,June,0
Aruba,North America,2024,March,0
Aruba,North America,2024,May,0
Australia,Oceania,2020,April,9
Australia,Oceania,2020,August,125
Australia,Oceania,2020,December,123
Australia,Oceania,2020,February,22818
Australia,Oceania,2020,January,51998
Australia,Oceania,2020,July,172
Australia,Oceania,2020,June,41
Australia,Oceania,2020,March,9409
Australia,Oceania,2020,May,42
Australia,Oceania,2020,November,175
Australia,Oceania,2020,October,101
Australia,Oceania,2020,September,135
Australia,Oceania,2021,April,113
Australia,Oceania,2021,August,147
Australia,Oceania,2021,December,628
Australia,Oceania,2021,February,87
Australia,Oceania,2021,January,152
Australia,Oceania,2021,July,99
Australia,Oceania,2021,June,55
Australia,Oceania,2021,March,94
Australia,Oceania,2021,May,78
Australia,Oceania,2021,November,221
Australia,Oceania,2021,October,125
Australia,Oceania,2021,September,101
Australia,Oceania,2022,April,7148
Australia,Oceania,2022,August,16843
Australia,Oceania,2022,December,40002
Australia,Oceania,2022,February,570
Australia,Oceania,2022,January,973
Australia,Oceania,2022,July,18810
Australia,Oceania,2022,June,13292
Australia,Oceania,2022,March,834
Australia,Oceania,2022,May,9469
Australia,Oceania,2022,November,25521
Australia,Oceania,2022,October,24169
Australia,Oceania,2022,September,21744
Australia,Oceania,2023,April,33383
Australia,Oceania,2023,August,28940
Australia,Oceania,2023,December,54673
Australia,Oceania,2023,February,23413
Australia,Oceania,2023,January,43421
Australia,Oceania,2023,July,39291
Australia,Oceania,2023,June,26137
Australia,Oceania,2023,March,26635
Australia,Oceania,2023,May,25757
Australia,Oceania,2023,November,35471
Australia,Oceania,2023,October,33023
Australia,Oceania,2023,September,38952
Australia,Oceania,2024,April,32868
Australia,Oceania,2024,February,30128
Australia,Oceania,2024,January,50374
Australia,Oceania,2024,June,39022
Australia,Oceania,2024,March,34288
Australia,Oceania,2024,May,26870
Austria,Europe,2020,April,1
Austria,Europe,2020,August,16
Austria,Europe,2020,December,5
Austria,Europe,2020,February,1629
Austria,Europe,2020,January,1480
Austria,Europe,2020,July,13
Austria,Europe,2020,June,0
Austria,Europe,2020,March,609
Austria,Europe,2020,May,0
Austria,Europe,2020,November,4
Austria,Europe,2020,October,8
Austria,Europe,2020,September,11
Austria,Europe,2021,April,17
Austria,Europe,2021,August,29
Austria,Europe,2021,December,21
Austria,Europe,2021,February,13
Austria,Europe,2021,January,19
Austria,Europe,2021,July,12
Austria,Europe,2021,June,8
Austria,Europe,2021,March,7
Austria,Europe,2021,May,11
Austria,Europe,2021,November,31
Austria,Europe,2021,October,26
Austria,Europe,2021,September,33
Austria,Europe,2022,April,334
Austria,Europe,2022,August,986
Austria,Europe,2022,December,1047
Austria,Europe,2022,February,46
Austria,Europe,2022,January,66
Austria,Europe,2022,July,939
Austria,Europe,2022,June,444
Austria,Europe,2022,March,84
Austria,Europe,2022,May,438
Austria,Europe,2022,November,984
Austria,Europe,2022,October,825
Austria,Europe,2022,September,833
Austria,Europe,2023,April,978
Austria,Europe,2023,August,1567
Austria,Europe,2023,December,1478
Austria,Europe,2023,February,1380
Austria,Europe,2023,January,1230
Austria,Europe,2023,July,1391
Austria,Europe,2023,June,613
Austria,Europe,2023,March,1115
Austria,Europe,2023,May,1070
Austria,Europe,2023,November,1339
Austria,Europe,2023,October,1067
Austria,Europe,2023,September,1130
Austria,Europe,2024,April,1162
Austria,Europe,2024,February,2166
Austria,Europe,2024,January,1649
Austria,Europe,2024,June,797
Austria,Europe,2024,March,1607
Austria,Europe,2024,May,1097
Azerbaijan,Asia,2020,April,0
Azerbaijan,Asia,2020,August,0
Azerbaijan,Asia,2020,December,1
Azerbaijan,Asia,2020,February,100
Azerbaijan,Asia,2020,January,183
Azerbaijan,Asia,2020,July,1
Azerbaijan,Asia,2020,June,0
Azerbaijan,Asia,2020,March,28
Azerbaijan,Asia,2020,May,1
Azerbaijan,Asia,2020,November,2
Azerbaijan,Asia,2020,October,4
Azerbaijan,Asia,2020,September,2
Azerbaijan,Asia,2021,April,1
Azerbaijan,Asia,2021,August,11
Azerbaijan,Asia,2021,December,1
Azerbaijan,Asia,2021,February,0
Azerbaijan,Asia,2021,January,1
Azerbaijan,Asia,2021,July,5
Azerbaijan,Asia,2021,June,1
Azerbaijan,Asia,2021,March,4
Azerbaijan,Asia,2021,May,4
Azerbaijan,Asia,2021,November,7
Azerbaijan,Asia,2021,October,6
Azerbaijan,Asia,2021,September,2
Azerbaijan,Asia,2022,April,21
Azerbaijan,Asia,2022,August,114
Azerbaijan,Asia,2022,December,118
Azerbaijan,Asia,2022,February,3
Azerbaijan,Asia,2022,January,14
Azerbaijan,Asia,2022,July,60
Azerbaijan,Asia,2022,June,42
Azerbaijan,Asia,2022,March,12
Azerbaijan,Asia,2022,May,33
Azerbaijan,Asia,2022,November,77
Azerbaijan,Asia,2022,October,83
Azerbaijan,Asia,2022,September,68
Azerbaijan,Asia,2023,April,82
Azerbaijan,Asia,2023,August,139
Azerbaijan,Asia,2023,December,236
Azerbaijan,Asia,2023,February,77
Azerbaijan,Asia,2023,January,86
Azerbaijan,Asia,2023,July,166
Azerbaijan,Asia,2023,June,98
Azerbaijan,Asia,2023,March,243
Azerbaijan,Asia,2023,May,127
Azerbaijan,Asia,2023,November,165
Azerbaijan,Asia,2023,October,136
Azerbaijan,Asia,2023,September,157
Azerbaijan,Asia,2024,April,165
Azerbaijan,Asia,2024,February,141
Azerbaijan,Asia,2024,January,204
Azerbaijan,Asia,2024,June,221
Azerbaijan,Asia,2024,March,397
Azerbaijan,Asia,2024,May,81
Bahamas,North America,2020,April,0
Bahamas,North America,2020,August,0
Bahamas,North America,2020,December,0
Bahamas,North America,2020,February,5
Bahamas,North America,2020,January,7
Bahamas,North America,2020,July,0
Bahamas,North America,2020,June,0
Bahamas,North America,2020,March,2
Bahamas,North America,2020,May,0
Bahamas,North America,2020,November,0
Bahamas,North America,2020,October,0
Bahamas,North America,2020,September,0
Bahamas,North America,2021,April,0
Bahamas,North America,2021,August,0
Bahamas,North America,2021,December,0
Bahamas,North America,2021,February,0
Bahamas,North America,2021,January,0
Bahamas,North America,2021,July,0
Bahamas,North America,2021,June,0
Bahamas,North America,2021,March,0
Bahamas,North America,2021,May,0
Bahamas,North America,2021,November,0
Bahamas,North America,2021,October,0
Bahamas,North America,2021,September,0
Bahamas,North America,2022,April,2
Bahamas,North America,2022,August,13
Bahamas,North America,2022,December,4
Bahamas,North America,2022,February,0
Bahamas,North America,2022,January,0
Bahamas,North America,2022,July,6
Bahamas,North America,2022,June,4
Bahamas,North America,2022,March,1
Bahamas,North America,2022,May,3
Bahamas,North America,2022,November,6
Bahamas,North America,2022,October,8
Bahamas,North America,2022,September,3
Bahamas,North America,2023,April,4
Bahamas,North America,2023,August,3
Bahamas,North America,2023,December,22
Bahamas,North America,2023,February,8
Bahamas,North America,2023,January,22
Bahamas,North America,2023,July,7
Bahamas,North America,2023,June,9
Bahamas,North America,2023,March,17
Bahamas,North America,2023,May,10
Bahamas,North America,2023,November,2
Bahamas,North America,2023,October,9
Bahamas,North America,2023,September,6
Bahamas,North America,2024,April,13
Bahamas,North America,2024,February,11
Bahamas,North America,2024,January,8
Bahamas,North America,2024,June,4
Bahamas,North America,2024,March,11
Bahamas,North America,2024,May,10
Bahrain,Asia,2020,April,0
Bahrain,Asia,2020,August,1
Bahrain,Asia,2020,December,2
Bahrain,Asia,2020,February,94
Bahrain,Asia,2020,January,471
Bahrain,Asia,2020,July,0
Bahrain,Asia,2020,June,0
Bahrain,Asia,2020,March,20
Bahrain,Asia,2020,May,0
Bahrain,Asia,2020,November,2
Bahrain,Asia,2020,October,2
Bahrain,Asia,2020,September,3
Bahrain,Asia,2021,April,1
Bahrain,Asia,2021,August,0
Bahrain,Asia,2021,December,5
Bahrain,Asia,2021,February,1
Bahrain,Asia,2021,January,0
Bahrain,Asia,2021,July,1
Bahrain,Asia,2021,June,1
Bahrain,Asia,2021,March,5
Bahrain,Asia,2021,May,2
Bahrain,Asia,2021,November,4
Bahrain,Asia,2021,October,7
Bahrain,Asia,2021,September,0
Bahrain,Asia,2022,April,17
Bahrain,Asia,2022,August,283
Bahrain,Asia,2022,December,119
Bahrain,Asia,2022,February,4
Bahrain,Asia,2022,January,8
Bahrain,Asia,2022,July,231
Bahrain,Asia,2022,June,229
Bahrain,Asia,2022,March,6
Bahrain,Asia,2022,May,87
Bahrain,Asia,2022,November,96
Bahrain,Asia,2022,October,143
Bahrain,Asia,2022,September,126
Bahrain,Asia,2023,April,60
Bahrain,Asia,2023,August,608
Bahrain,Asia,2023,December,166
Bahrain,Asia,2023,February,118
Bahrain,Asia,2023,January,239
Bahrain,Asia,2023,July,576
Bahrain,Asia,2023,June,275
Bahrain,Asia,2023,March,74
Bahrain,Asia,2023,May,126
Bahrain,Asia,2023,November,149
Bahrain,Asia,2023,October,198
Bahrain,Asia,2023,September,191
Bahrain,Asia,2024,April,108
Bahrain,Asia,2024,February,153
Bahrain,Asia,2024,January,265
Bahrain,Asia,2024,June,493
Bahrain,Asia,2024,March,37
Bahrain,Asia,2024,May,107
Bangladesh,Asia,2020,April,2
Bangladesh,Asia,2020,August,176
Bangladesh,Asia,2020,December,60
Bangladesh,Asia,2020,February,19668
Bangladesh,Asia,2020,January,26955
Bangladesh,Asia,2020,July,108
Bangladesh,Asia,2020,June,39
Bangladesh,Asia,2020,March,10369
Bangladesh,Asia,2020,May,10
Bangladesh,Asia,2020,November,69
Bangladesh,Asia,2020,October,63
Bangladesh,Asia,2020,September,151
Bangladesh,Asia,2021,April,271
Bangladesh,Asia,2021,August,16
Bangladesh,Asia,2021,December,5752
Bangladesh,Asia,2021,February,147
Bangladesh,Asia,2021,January,106
Bangladesh,Asia,2021,July,10
Bangladesh,Asia,2021,June,3
Bangladesh,Asia,2021,March,307
Bangladesh,Asia,2021,May,100
Bangladesh,Asia,2021,November,1098
Bangladesh,Asia,2021,October,217
Bangladesh,Asia,2021,September,34
Bangladesh,Asia,2022,April,9123
Bangladesh,Asia,2022,August,26179
Bangladesh,Asia,2022,December,39820
Bangladesh,Asia,2022,February,5715
Bangladesh,Asia,2022,January,5393
Bangladesh,Asia,2022,July,18164
Bangladesh,Asia,2022,June,14915
Bangladesh,Asia,2022,March,8955
Bangladesh,Asia,2022,May,13343
Bangladesh,Asia,2022,November,36928
