country_name,continent,year,month,monthly_total
St. Kitts and Nevis,North America,2020,June,0
St. Kitts and Nevis,North America,2020,March,23
St. Kitts and Nevis,North America,2020,May,0
St. Kitts and Nevis,North America,2020,November,0
St. Kitts and Nevis,North America,2020,October,2
St. Kitts and Nevis,North America,2020,September,1
St. Kitts and Nevis,North America,2021,April,0
St. Kitts and Nevis,North America,2021,August,0
St. Kitts and Nevis,North America,2021,December,1
St. Kitts and Nevis,North America,2021,February,1
St. Kitts and Nevis,North America,2021,January,0
St. Kitts and Nevis,North America,2021,July,0
St. Kitts and Nevis,North America,2021,June,0
St. Kitts and Nevis,North America,2021,March,0
St. Kitts and Nevis,North America,2021,May,0
St. Kitts and Nevis,North America,2021,November,0
St. Kitts and Nevis,North America,2021,October,3
St. Kitts and Nevis,North America,2021,September,1
St. Kitts and Nevis,North America,2022,April,29
St. Kitts and Nevis,North America,2022,August,53
St. Kitts and Nevis,North America,2022,December,82
St. Kitts and Nevis,North America,2022,February,2
St. Kitts and Nevis,North America,2022,January,2
St. Kitts and Nevis,North America,2022,July,86
St. Kitts and Nevis,North America,2022,June,48
St. Kitts and Nevis,North America,2022,March,2
St. Kitts and Nevis,North America,2022,May,58
St. Kitts and Nevis,North America,2022,November,57
St. Kitts and Nevis,North America,2022,October,81
St. Kitts and Nevis,North America,2022,September,64
St. Kitts and Nevis,North America,2023,April,125
St. Kitts and Nevis,North America,2023,August,125
St. Kitts and Nevis,North America,2023,December,114
St. Kitts and Nevis,North America,2023,February,66
St. Kitts and Nevis,North America,2023,January,70
St. Kitts and Nevis,North America,2023,July,124
St. Kitts and Nevis,North America,2023,June,86
St. Kitts and Nevis,North America,2023,March,78
St. Kitts and Nevis,North America,2023,May,75
St. Kitts and Nevis,North America,2023,November,84
St. Kitts and Nevis,North America,2023,October,95
St. Kitts and Nevis,North America,2023,September,91
St. Kitts and Nevis,North America,2024,April,88
St. Kitts and Nevis,North America,2024,February,86
St. Kitts and Nevis,North America,2024,January,77
St. Kitts and Nevis,North America,2024,June,84
St. Kitts and Nevis,North America,2024,March,78
St. Kitts and Nevis,North America,2024,May,78
Sudan,Africa,2020,April,0
Sudan,Africa,2020,August,13
Sudan,Africa,2020,December,7
Sudan,Africa,2020,February,1099
Sudan,Africa,2020,January,1519
Sudan,Africa,2020,July,2
Sudan,Africa,2020,June,0
Sudan,Africa,2020,March,375
Sudan,Africa,2020,May,0
Sudan,Africa,2020,November,5
Sudan,Africa,2020,October,28
Sudan,Africa,2020,September,26
Sudan,Africa,2021,April,67
Sudan,Africa,2021,August,33
Sudan,Africa,2021,December,146
Sudan,Africa,2021,February,32
Sudan,Africa,2021,January,23
Sudan,Africa,2021,July,23
Sudan,Africa,2021,June,30
Sudan,Africa,2021,March,59
Sudan,Africa,2021,May,47
Sudan,Africa,2021,November,103
Sudan,Africa,2021,October,93
Sudan,Africa,2021,September,36
Sudan,Africa,2022,April,299
Sudan,Africa,2022,August,1014
Sudan,Africa,2022,December,850
Sudan,Africa,2022,February,184
Sudan,Africa,2022,January,143
Sudan,Africa,2022,July,914
Sudan,Africa,2022,June,634
Sudan,Africa,2022,March,219
Sudan,Africa,2022,May,668
Sudan,Africa,2022,November,801
Sudan,Africa,2022,October,815
Sudan,Africa,2022,September,874
Sudan,Africa,2023,April,467
Sudan,Africa,2023,August,1480
Sudan,Africa,2023,December,1368
Sudan,Africa,2023,February,937
Sudan,Africa,2023,January,1111
Sudan,Africa,2023,July,1238
Sudan,Africa,2023,June,867
Sudan,Africa,2023,March,948
Sudan,Africa,2023,May,445
Sudan,Africa,2023,November,1533
Sudan,Africa,2023,October,1244
Sudan,Africa,2023,September,1066
Sudan,Africa,2024,April,855
Sudan,Africa,2024,February,1110
Sudan,Africa,2024,January,1483
Sudan,Africa,2024,June,1533
Sudan,Africa,2024,March,888
Sudan,Africa,2024,May,835
Suriname,South America,2020,April,0
Suriname,South America,2020,August,0
Suriname,South America,2020,December,0
Suriname,South America,2020,February,8
Suriname,South America,2020,January,15
Suriname,South America,2020,July,0
Suriname,South America,2020,June,0
Suriname,South America,2020,March,9
Suriname,South America,2020,May,0
Suriname,South America,2020,November,0
Suriname,South America,2020,October,0
Suriname,South America,2020,September,0
Suriname,South America,2021,April,0
Suriname,South America,2021,August,0
Suriname,South America,2021,December,0
Suriname,South America,2021,February,0
Suriname,South America,2021,January,0
Suriname,South America,2021,July,0
Suriname,South America,2021,June,0
Suriname,South America,2021,March,0
Suriname,South America,2021,May,0
Suriname,South America,2021,November,0
Suriname,South America,2021,October,0
Suriname,South America,2021,September,0
Suriname,South America,2022,April,1
Suriname,South America,2022,August,8
Suriname,South America,2022,December,20
Suriname,South America,2022,February,0
Suriname,South America,2022,January,0
Suriname,South America,2022,July,5
Suriname,South America,2022,June,5
Suriname,South America,2022,March,0
Suriname,South America,2022,May,3
Suriname,South America,2022,November,14
Suriname,South America,2022,October,44
Suriname,South America,2022,September,8
Suriname,South America,2023,April,24
Suriname,South America,2023,August,42
Suriname,South America,2023,December,19
Suriname,South America,2023,February,15
Suriname,South America,2023,January,11
Suriname,South America,2023,July,28
Suriname,South America,2023,June,24
Suriname,South America,2023,March,16
Suriname,South America,2023,May,37
Suriname,South America,2023,November,20
Suriname,South America,2023,October,23
Suriname,South America,2023,September,83
Suriname,South America,2024,April,29
Suriname,South America,2024,February,14
Suriname,South America,2024,January,14
Suriname,South America,2024,June,21
Suriname,South America,2024,March,23
Suriname,South America,2024,May,33
Sweden,Europe,2020,April,3
Sweden,Europe,2020,August,17
Sweden,Europe,2020,December,22
Sweden,Europe,2020,February,3960
Sweden,Europe,2020,January,4792
Sweden,Europe,2020,July,39
Sweden,Europe,2020,June,0
Sweden,Europe,2020,March,1380
Sweden,Europe,2020,May,1
Sweden,Europe,2020,November,25
Sweden,Europe,2020,October,22
Sweden,Europe,2020,September,10
Sweden,Europe,2021,April,34
Sweden,Europe,2021,August,35
Sweden,Europe,2021,December,82
Sweden,Europe,2021,February,28
Sweden,Europe,2021,January,30
Sweden,Europe,2021,July,27
Sweden,Europe,2021,June,11
Sweden,Europe,2021,March,28
Sweden,Europe,2021,May,39
Sweden,Europe,2021,November,29
Sweden,Europe,2021,October,39
Sweden,Europe,2021,September,51
Sweden,Europe,2022,April,543
Sweden,Europe,2022,August,782
Sweden,Europe,2022,December,1780
Sweden,Europe,2022,February,71
Sweden,Europe,2022,January,87
Sweden,Europe,2022,July,1000
Sweden,Europe,2022,June,727
Sweden,Europe,2022,March,92
Sweden,Europe,2022,May,632
Sweden,Europe,2022,November,1465
Sweden,Europe,2022,October,1224
Sweden,Europe,2022,September,1018
Sweden,Europe,2023,April,1562
Sweden,Europe,2023,August,1199
Sweden,Europe,2023,December,2776
Sweden,Europe,2023,February,2412
Sweden,Europe,2023,January,2179
Sweden,Europe,2023,July,1492
Sweden,Europe,2023,June,1114
Sweden,Europe,2023,March,2159
Sweden,Europe,2023,May,1052
Sweden,Europe,2023,November,1951
Sweden,Europe,2023,October,1563
Sweden,Europe,2023,September,1222
Sweden,Europe,2024,April,1481
Sweden,Europe,2024,February,3012
Sweden,Europe,2024,January,3090
Sweden,Europe,2024,June,1577
Sweden,Europe,2024,March,2436
Sweden,Europe,2024,May,1092
Switzerland,Europe,2020,April,1
Switzerland,Europe,2020,August,10
Switzerland,Europe,2020,December,7
Switzerland,Europe,2020,February,2419
Switzerland,Europe,2020,January,2446
Switzerland,Europe,2020,July,18
Switzerland,Europe,2020,June,3
Switzerland,Europe,2020,March,1082
Switzerland,Europe,2020,May,1
Switzerland,Europe,2020,November,16
Switzerland,Europe,2020,October,23
Switzerland,Europe,2020,September,17
Switzerland,Europe,2021,April,21
Switzerland,Europe,2021,August,19
Switzerland,Europe,2021,December,74
Switzerland,Europe,2021,February,9
Switzerland,Europe,2021,January,16
Switzerland,Europe,2021,July,10
Switzerland,Europe,2021,June,12
Switzerland,Europe,2021,March,20
Switzerland,Europe,2021,May,11
Switzerland,Europe,2021,November,31
Switzerland,Europe,2021,October,43
Switzerland,Europe,2021,September,23
Switzerland,Europe,2022,April,569
Switzerland,Europe,2022,August,1560
Switzerland,Europe,2022,December,1593
Switzerland,Europe,2022,February,60
Switzerland,Europe,2022,January,118
Switzerland,Europe,2022,July,1885
Switzerland,Europe,2022,June,865
Switzerland,Europe,2022,March,89
Switzerland,Europe,2022,May,773
Switzerland,Europe,2022,November,1627
Switzerland,Europe,2022,October,1778
Switzerland,Europe,2022,September,1285
Switzerland,Europe,2023,April,2210
Switzerland,Europe,2023,August,2403
Switzerland,Europe,2023,December,2644
Switzerland,Europe,2023,February,2109
Switzerland,Europe,2023,January,1893
Switzerland,Europe,2023,July,3816
Switzerland,Europe,2023,June,1311
Switzerland,Europe,2023,March,2145
Switzerland,Europe,2023,May,1787
Switzerland,Europe,2023,November,2177
Switzerland,Europe,2023,October,2126
Switzerland,Europe,2023,September,1972
Switzerland,Europe,2024,April,2678
Switzerland,Europe,2024,February,2919
Switzerland,Europe,2024,January,2795
Switzerland,Europe,2024,June,1988
Switzerland,Europe,2024,March,2948
Switzerland,Europe,2024,May,2018
Thailand,Asia,2020,April,13950
Thailand,Asia,2020,August,14922
Thailand,Asia,2020,December,23324
Thailand,Asia,2020,February,148430
Thailand,Asia,2020,January,165073
Thailand,Asia,2020,July,12722
Thailand,Asia,2020,June,11904
Thailand,Asia,2020,March,86177
Thailand,Asia,2020,May,13137
Thailand,Asia,2020,November,17634
Thailand,Asia,2020,October,15325
Thailand,Asia,2020,September,14738
Thailand,Asia,2021,April,26270
Thailand,Asia,2021,August,24054
Thailand,Asia,2021,December,28042
Thailand,Asia,2021,February,25581
Thailand,Asia,2021,January,27961
Thailand,Asia,2021,July,24628
Thailand,Asia,2021,June,24622
Thailand,Asia,2021,March,30565
Thailand,Asia,2021,May,27298
Thailand,Asia,2021,November,25951
Thailand,Asia,2021,October,27544
Thailand,Asia,2021,September,26849
Thailand,Asia,2022,April,33669
Thailand,Asia,2022,August,152050
Thailand,Asia,2022,December,159886
Thailand,Asia,2022,February,26276
Thailand,Asia,2022,January,28647
Thailand,Asia,2022,July,129092
Thailand,Asia,2022,June,97628
Thailand,Asia,2022,March,31127
Thailand,Asia,2022,May,64707
Thailand,Asia,2022,November,168282
Thailand,Asia,2022,October,185888
Thailand,Asia,2022,September,136382
Thailand,Asia,2023,April,195057
Thailand,Asia,2023,August,171417
Thailand,Asia,2023,December,195485
Thailand,Asia,2023,February,189555
Thailand,Asia,2023,January,190763
Thailand,Asia,2023,July,210796
Thailand,Asia,2023,June,154219
Thailand,Asia,2023,March,237093
Thailand,Asia,2023,May,215198
Thailand,Asia,2023,November,190980
Thailand,Asia,2023,October,227509
Thailand,Asia,2023,September,184150
Thailand,Asia,2024,April,193811
Thailand,Asia,2024,February,202799
Thailand,Asia,2024,January,210911
Thailand,Asia,2024,June,178996
Thailand,Asia,2024,March,225012
Thailand,Asia,2024,May,203332
Tonga,Oceania,2020,April,0
Tonga,Oceania,2020,August,0
Tonga,Oceania,2020,December,0
Tonga,Oceania,2020,February,8
Tonga,Oceania,2020,January,13
Tonga,Oceania,2020,July,0
Tonga,Oceania,2020,June,0
Tonga,Oceania,2020,March,2
Tonga,Oceania,2020,May,0
Tonga,Oceania,2020,November,0
Tonga,Oceania,2020,October,0
Tonga,Oceania,2020,September,0
Tonga,Oceania,2021,April,0
Tonga,Oceania,2021,August,0
Tonga,Oceania,2021,December,0
Tonga,Oceania,2021,February,0
Tonga,Oceania,2021,January,0
Tonga,Oceania,2021,July,0
Tonga,Oceania,2021,June,0
Tonga,Oceania,2021,March,0
Tonga,Oceania,2021,May,0
Tonga,Oceania,2021,November,0
Tonga,Oceania,2021,October,0
Tonga,Oceania,2021,September,0
Tonga,Oceania,2022,April,13
Tonga,Oceania,2022,August,6
Tonga,Oceania,2022,December,7
Tonga,Oceania,2022,February,0
Tonga,Oceania,2022,January,0
Tonga,Oceania,2022,July,9
Tonga,Oceania,2022,June,0
Tonga,Oceania,2022,March,1
Tonga,Oceania,2022,May,3
Tonga,Oceania,2022,November,11
Tonga,Oceania,2022,October,14
Tonga,Oceania,2022,September,14
Tonga,Oceania,2023,April,14
Tonga,Oceania,2023,August,12
Tonga,Oceania,2023,December,19
Tonga,Oceania,2023,February,10
Tonga,Oceania,2023,January,14
Tonga,Oceania,2023,July,10
Tonga,Oceania,2023,June,6
Tonga,Oceania,2023,March,11
Tonga,Oceania,2023,May,8
Tonga,Oceania,2023,November,29
Tonga,Oceania,2023,October,37
Tonga,Oceania,2023,September,19
Tonga,Oceania,2024,April,25
Tonga,Oceania,2024,February,21
Tonga,Oceania,2024,January,41
Tonga,Oceania,2024,June,17
Tonga,Oceania,2024,March,14
Tonga,Oceania,2024,May,16
Trinidad and Tobago,North America,2020,April,0
Trinidad and Tobago,North America,2020,August,0
Trinidad and Tobago,North America,2020,December,0
Trinidad and Tobago,North America,2020,February,42
Trinidad and Tobago,North America,2020,January,52
Trinidad and Tobago,North America,2020,July,0
Trinidad and Tobago,North America,2020,June,0
Trinidad and Tobago,North America,2020,March,20
Trinidad and Tobago,North America,2020,May,0
Trinidad and Tobago,North America,2020,November,1
Trinidad and Tobago,North America,2020,October,0
Trinidad and Tobago,North America,2020,September,0
Trinidad and Tobago,North America,2021,April,1
Trinidad and Tobago,North America,2021,August,0
Trinidad and Tobago,North America,2021,December,0
Trinidad and Tobago,North America,2021,February,1
Trinidad and Tobago,North America,2021,January,3
Trinidad and Tobago,North America,2021,July,2
Trinidad and Tobago,North America,2021,June,1
Trinidad and Tobago,North America,2021,March,0
Trinidad and Tobago,North America,2021,May,1
Trinidad and Tobago,North America,2021,November,3
Trinidad and Tobago,North America,2021,October,1
Trinidad and Tobago,North America,2021,September,1
Trinidad and Tobago,North America,2022,April,16
Trinidad and Tobago,North America,2022,August,45
Trinidad and Tobago,North America,2022,December,33
Trinidad and Tobago,North America,2022,February,1
Trinidad and Tobago,North America,2022,January,7
Trinidad and Tobago,North America,2022,July,21
Trinidad and Tobago,North America,2022,June,7
Trinidad and Tobago,North America,2022,March,5
Trinidad and Tobago,North America,2022,May,11
Trinidad and Tobago,North America,2022,November,43
Trinidad and Tobago,North America,2022,October,47
Trinidad and Tobago,North America,2022,September,16
Trinidad and Tobago,North America,2023,April,41
Trinidad and Tobago,North America,2023,August,60
Trinidad and Tobago,North America,2023,December,39
Trinidad and Tobago,North America,2023,February,17
Trinidad and Tobago,North America,2023,January,26
Trinidad and Tobago,North America,2023,July,76
Trinidad and Tobago,North America,2023,June,33
Trinidad and Tobago,North America,2023,March,33
Trinidad and Tobago,North America,2023,May,56
Trinidad and Tobago,North America,2023,November,46
Trinidad and Tobago,North America,2023,October,50
Trinidad and Tobago,North America,2023,September,54
Trinidad and Tobago,North America,2024,April,37
Trinidad and Tobago,North America,2024,February,54
Trinidad and Tobago,North America,2024,January,33
Trinidad and Tobago,North America,2024,June,39
Trinidad and Tobago,North America,2024,March,38
Trinidad and Tobago,North America,2024,May,45
Tunisia,Africa,2020,April,0
Tunisia,Africa,2020,August,5
Tunisia,Africa,2020,December,1
Tunisia,Africa,2020,February,320
Tunisia,Africa,2020,January,404
Tunisia,Africa,2020,July,2
Tunisia,Africa,2020,June,0
Tunisia,Africa,2020,March,137
Tunisia,Africa,2020,May,0
Tunisia,Africa,2020,November,2
Tunisia,Africa,2020,October,7
Tunisia,Africa,2020,September,6
Tunisia,Africa,2021,April,6
Tunisia,Africa,2021,August,2
Tunisia,Africa,2021,December,11
Tunisia,Africa,2021,February,3
Tunisia,Africa,2021,January,4
Tunisia,Africa,2021,July,1
Tunisia,Africa,2021,June,1
Tunisia,Africa,2021,March,9
Tunisia,Africa,2021,May,9
Tunisia,Africa,2021,November,12
Tunisia,Africa,2021,October,10
Tunisia,Africa,2021,September,10
Tunisia,Africa,2022,April,77
Tunisia,Africa,2022,August,701
Tunisia,Africa,2022,December,326
Tunisia,Africa,2022,February,19
Tunisia,Africa,2022,January,24
Tunisia,Africa,2022,July,316
Tunisia,Africa,2022,June,209
Tunisia,Africa,2022,March,20
Tunisia,Africa,2022,May,151
Tunisia,Africa,2022,November,342
Tunisia,Africa,2022,October,462
Tunisia,Africa,2022,September,545
Tunisia,Africa,2023,April,231
Tunisia,Africa,2023,August,2273
Tunisia,Africa,2023,December,873
Tunisia,Africa,2023,February,291
Tunisia,Africa,2023,January,620
Tunisia,Africa,2023,July,1094
Tunisia,Africa,2023,June,362
Tunisia,Africa,2023,March,364
Tunisia,Africa,2023,May,679
Tunisia,Africa,2023,November,688
Tunisia,Africa,2023,October,953
Tunisia,Africa,2023,September,1765
Tunisia,Africa,2024,April,684
Tunisia,Africa,2024,February,761
Tunisia,Africa,2024,January,860
Tunisia,Africa,2024,June,509
Tunisia,Africa,2024,March,373
Tunisia,Africa,2024,May,858
United Kingdom,Europe,2020,April,18
United Kingdom,Europe,2020,August,365
United Kingdom,Europe,2020,December,190
United Kingdom,Europe,2020,February,28520
United Kingdom,Europe,2020,January,31639
United Kingdom,Europe,2020,July,271
United Kingdom,Europe,2020,June,101
United Kingdom,Europe,2020,March,13306
United Kingdom,Europe,2020,May,59
United Kingdom,Europe,2020,November,242
United Kingdom,Europe,2020,October,219
United Kingdom,Europe,2020,September,246
United Kingdom,Europe,2021,April,230
United Kingdom,Europe,2021,August,662
United Kingdom,Europe,2021,December,1391
United Kingdom,Europe,2021,February,256
United Kingdom,Europe,2021,January,243
United Kingdom,Europe,2021,July,396
United Kingdom,Europe,2021,June,149
United Kingdom,Europe,2021,March,238
United Kingdom,Europe,2021,May,246
United Kingdom,Europe,2021,November,455
United Kingdom,Europe,2021,October,372
United Kingdom,Europe,2021,September,369
United Kingdom,Europe,2022,April,8297
United Kingdom,Europe,2022,August,23627
United Kingdom,Europe,2022,December,22403
United Kingdom,Europe,2022,February,989
United Kingdom,Europe,2022,January,1798
United Kingdom,Europe,2022,July,20099
United Kingdom,Europe,2022,June,12646
United Kingdom,Europe,2022,March,1357
United Kingdom,Europe,2022,May,11114
United Kingdom,Europe,2022,November,20416
United Kingdom,Europe,2022,October,23481
United Kingdom,Europe,2022,September,17771
United Kingdom,Europe,2023,April,28367
United Kingdom,Europe,2023,August,33345
United Kingdom,Europe,2023,December,35206
United Kingdom,Europe,2023,February,23886
United Kingdom,Europe,2023,January,25040
United Kingdom,Europe,2023,July,33270
United Kingdom,Europe,2023,June,19438
United Kingdom,Europe,2023,March,27052
United Kingdom,Europe,2023,May,22963
United Kingdom,Europe,2023,November,26501
United Kingdom,Europe,2023,October,26957
United Kingdom,Europe,2023,September,23628
United Kingdom,Europe,2024,April,34606
United Kingdom,Europe,2024,February,39306
United Kingdom,Europe,2024,January,35792
United Kingdom,Europe,2024,June,28668
United Kingdom,Europe,2024,March,44040
United Kingdom,Europe,2024,May,27973
United States,North America,2020,April,16
United States,North America,2020,August,139
United States,North America,2020,December,122
United States,North America,2020,February,17482
United States,North America,2020,January,29180
United States,North America,2020,July,195
United States,North America,2020,June,50
United States,North America,2020,March,6841
United States,North America,2020,May,23
United States,North America,2020,November,116
United States,North America,2020,October,111
United States,North America,2020,September,181
United States,North America,2021,April,170
United States,North America,2021,August,273
United States,North America,2021,December,741
United States,North America,2021,February,121
United States,North America,2021,January,188
United States,North America,2021,July,461
United States,North America,2021,June,159
United States,North America,2021,March,156
United States,North America,2021,May,159
United States,North America,2021,November,335
United States,North America,2021,October,264
United States,North America,2021,September,238
United States,North America,2022,April,5049
United States,North America,2022,August,14341
United States,North America,2022,December,19137
United States,North America,2022,February,692
United States,North America,2022,January,1096
United States,North America,2022,July,16053
United States,North America,2022,June,12643
United States,North America,2022,March,927
United States,North America,2022,May,8700
United States,North America,2022,November,17239
United States,North America,2022,October,16881
United States,North America,2022,September,13778
United States,North America,2023,April,18592
United States,North America,2023,August,22168
United States,North America,2023,December,31670
United States,North America,2023,February,18243
United States,North America,2023,January,20483
United States,North America,2023,July,28263
United States,North America,2023,June,20440
United States,North America,2023,March,21570
United States,North America,2023,May,19788
United States,North America,2023,November,23396
United States,North America,2023,October,21696
United States,North America,2023,September,21031
United States,North America,2024,April,23304
United States,North America,2024,February,25710
United States,North America,2024,January,26014
United States,North America,2024,June,28746
United States,North America,2024,March,29005
United States,North America,2024,May,23267
Uruguay,South America,2020,April,0
Uruguay,South America,2020,August,0
Uruguay,South America,2020,December,0
Uruguay,South America,2020,February,78
Uruguay,South America,2020,January,95
Uruguay,South America,2020,July,0
Uruguay,South America,2020,June,0
Uruguay,South America,2020,March,306
Uruguay,South America,2020,May,0
Uruguay,South America,2020,November,1
Uruguay,South America,2020,October,0
Uruguay,South America,2020,September,0
Uruguay,South America,2021,April,0
Uruguay,South America,2021,August,0
Uruguay,South America,2021,December,6
Uruguay,South America,2021,February,0
Uruguay,South America,2021,January,0
Uruguay,South America,2021,July,0
Uruguay,South America,2021,June,0
Uruguay,South America,2021,March,0
Uruguay,South America,2021,May,0
Uruguay,South America,2021,November,0
Uruguay,South America,2021,October,2
Uruguay,South America,2021,September,1
Uruguay,South America,2022,April,18
Uruguay,South America,2022,August,17
Uruguay,South America,2022,December,49
Uruguay,South America,2022,February,1
Uruguay,South America,2022,January,0
Uruguay,South America,2022,July,33
Uruguay,South America,2022,June,21
Uruguay,South America,2022,March,1
Uruguay,South America,2022,May,12
Uruguay,South America,2022,November,50
Uruguay,South America,2022,October,60
Uruguay,South America,2022,September,20
Uruguay,South America,2023,April,205
Uruguay,South America,2023,August,84
Uruguay,South America,2023,December,51
Uruguay,South America,2023,February,188
Uruguay,South America,2023,January,69
Uruguay,South America,2023,July,49
Uruguay,South America,2023,June,46
Uruguay,South America,2023,March,193
Uruguay,South America,2023,May,290
Uruguay,South America,2023,November,82
Uruguay,South America,2023,October,70
Uruguay,South America,2023,September,41
Uruguay,South America,2024,April,178
Uruguay,South America,2024,February,59
Uruguay,South America,2024,January,82
Uruguay,South America,2024,June,71
Uruguay,South America,2024,March,171
Uruguay,South America,2024,May,69
Vanuatu,Oceania,2020,April,0
Vanuatu,Oceania,2020,August,0
Vanuatu,Oceania,2020,December,0
Vanuatu,Oceania,2020,February,68
Vanuatu,Oceania,2020,January,115
Vanuatu,Oceania,2020,July,0
Vanuatu,Oceania,2020,June,0
Vanuatu,Oceania,2020,March,42
Vanuatu,Oceania,2020,May,0
Vanuatu,Oceania,2020,November,0
Vanuatu,Oceania,2020,October,0
Vanuatu,Oceania,2020,September,1
Vanuatu,Oceania,2021,April,0
Vanuatu,Oceania,2021,August,0
Vanuatu,Oceania,2021,December,6
Vanuatu,Oceania,2021,February,1
Vanuatu,Oceania,2021,January,0
Vanuatu,Oceania,2021,July,0
Vanuatu,Oceania,2021,June,0
Vanuatu,Oceania,2021,March,1
Vanuatu,Oceania,2021,May,0
Vanuatu,Oceania,2021,November,0
Vanuatu,Oceania,2021,October,0
Vanuatu,Oceania,2021,September,1
Vanuatu,Oceania,2022,April,13
Vanuatu,Oceania,2022,August,62
Vanuatu,Oceania,2022,December,81
Vanuatu,Oceania,2022,February,4
Vanuatu,Oceania,2022,January,1
Vanuatu,Oceania,2022,July,35
Vanuatu,Oceania,2022,June,39
Vanuatu,Oceania,2022,March,3
Vanuatu,Oceania,2022,May,58
Vanuatu,Oceania,2022,November,67
Vanuatu,Oceania,2022,October,72
Vanuatu,Oceania,2022,September,65
Vanuatu,Oceania,2023,April,87
Vanuatu,Oceania,2023,August,165
Vanuatu,Oceania,2023,December,165
Vanuatu,Oceania,2023,February,60
Vanuatu,Oceania,2023,January,87
Vanuatu,Oceania,2023,July,102
Vanuatu,Oceania,2023,June,87
Vanuatu,Oceania,2023,March,112
Vanuatu,Oceania,2023,May,99
Vanuatu,Oceania,2023,November,131
Vanuatu,Oceania,2023,October,146
Vanuatu,Oceania,2023,September,174
Vanuatu,Oceania,2024,April,124
Vanuatu,Oceania,2024,February,150
Vanuatu,Oceania,2024,January,120
Vanuatu,Oceania,2024,June,170
Vanuatu,Oceania,2024,March,129
Vanuatu,Oceania,2024,May,127
Venezuela,South America,2020,April,0
Venezuela,South America,2020,August,0
Venezuela,South America,2020,December,1
Venezuela,South America,2020,February,122
Venezuela,South America,2020,January,144
Venezuela,South America,2020,July,1
Venezuela,South America,2020,June,2
Venezuela,South America,2020,March,51
Venezuela,South America,2020,May,0
Venezuela,South America,2020,November,0
Venezuela,South America,2020,October,1
Venezuela,South America,2020,September,1
Venezuela,South America,2021,April,2
Venezuela,South America,2021,August,7
Venezuela,South America,2021,December,4
Venezuela,South America,2021,February,1
Venezuela,South America,2021,January,4
Venezuela,South America,2021,July,4
Venezuela,South America,2021,June,0
Venezuela,South America,2021,March,2
Venezuela,South America,2021,May,4
Venezuela,South America,2021,November,3
Venezuela,South America,2021,October,1
Venezuela,South America,2021,September,5
Venezuela,South America,2022,April,23
Venezuela,South America,2022,August,63
Venezuela,South America,2022,December,72
Venezuela,South America,2022,February,6
Venezuela,South America,2022,January,19
Venezuela,South America,2022,July,38
Venezuela,South America,2022,June,44
Venezuela,South America,2022,March,14
Venezuela,South America,2022,May,47
Venezuela,South America,2022,November,56
Venezuela,South America,2022,October,88
Venezuela,South America,2022,September,60
Venezuela,South America,2023,April,99
Venezuela,South America,2023,August,112
Venezuela,South America,2023,December,115
Venezuela,South America,2023,February,72
Venezuela,South America,2023,January,106
Venezuela,South America,2023,July,135
Venezuela,South America,2023,June,85
Venezuela,South America,2023,March,94
Venezuela,South America,2023,May,118
Venezuela,South America,2023,November,96
Venezuela,South America,2023,October,111
Venezuela,South America,2023,September,107
Venezuela,South America,2024,April,132
Venezuela,South America,2024,February,123
Venezuela,South America,2024,January,115
Venezuela,South America,2024,June,99
Venezuela,South America,2024,March,136
Venezuela,South America,2024,May,126
Vietnam,Asia,2020,April,16
Vietnam,Asia,2020,August,109
Vietnam,Asia,2020,December,96
Vietnam,Asia,2020,February,28011
Vietnam,Asia,2020,January,33278
Vietnam,Asia,2020,July,167
Vietnam,Asia,2020,June,32
Vietnam,Asia,2020,March,9951
Vietnam,Asia,2020,May,50
Vietnam,Asia,2020,November,173
Vietnam,Asia,2020,October,98
Vietnam,Asia,2020,September,98
Vietnam,Asia,2021,April,120
Vietnam,Asia,2021,August,35
Vietnam,Asia,2021,December,258
Vietnam,Asia,2021,February,81
Vietnam,Asia,2021,January,103
Vietnam,Asia,2021,July,54
Vietnam,Asia,2021,June,65
Vietnam,Asia,2021,March,133
Vietnam,Asia,2021,May,109
Vietnam,Asia,2021,November,134
Vietnam,Asia,2021,October,155
Vietnam,Asia,2021,September,58
Vietnam,Asia,2022,April,7733
Vietnam,Asia,2022,August,29688
Vietnam,Asia,2022,December,22375
Vietnam,Asia,2022,February,531
Vietnam,Asia,2022,January,288
Vietnam,Asia,2022,July,27639
Vietnam,Asia,2022,June,20944
Vietnam,Asia,2022,March,863
Vietnam,Asia,2022,May,13659
Vietnam,Asia,2022,November,23411
Vietnam,Asia,2022,October,26678
Vietnam,Asia,2022,September,26313
Vietnam,Asia,2023,April,29742
Vietnam,Asia,2023,August,43537
Vietnam,Asia,2023,December,25152
Vietnam,Asia,2023,February,26281
Vietnam,Asia,2023,January,25067
Vietnam,Asia,2023,July,49792
Vietnam,Asia,2023,June,34515
Vietnam,Asia,2023,March,34209
Vietnam,Asia,2023,May,39323
Vietnam,Asia,2023,November,29124
Vietnam,Asia,2023,October,31667
Vietnam,Asia,2023,September,33736
Vietnam,Asia,2024,April,32790
Vietnam,Asia,2024,February,33033
Vietnam,Asia,2024,January,24227
Vietnam,Asia,2024,June,43703
Vietnam,Asia,2024,March,36278
Vietnam,Asia,2024,May,32679
